ticker,date_t,date_t1,real_negative,real_neutral,real_positive,generated_negative,generated_neutral,generated_positive,real_label,generated_label,sentiment_match,real_net_sentiment,generated_net_sentiment,kl_divergence
SPY,2023-08-03,2023-08-04,0.8909843001178812,0.018122267045536142,0.09089343283658263,0.2990932793235827,0.1206443499942705,0.5802623706821468,negative,positive,False,-0.8000908672812985,0.2811690913585641,0.769720844043573
QQQ,2023-08-07,2023-08-08,0.48010511160758307,0.033739994251280554,0.4861548941411364,0.026811649258912138,0.031063468537100233,0.9421248822039876,positive,positive,True,0.006049782533553316,0.9153132329450755,1.0663276413223772
SPY,2023-08-07,2023-08-08,0.9643049276035462,0.0166133400671681,0.019081732329285638,0.014372855042374746,0.8987161264264595,0.0869110185311658,negative,neutral,False,-0.9452231952742606,0.07253816348879105,3.960699654827616
QQQ,2023-08-08,2023-08-09,0.9428124865790598,0.0444729693229185,0.012714544098021655,0.043257777775840625,0.4386466557924695,0.5180955664316899,negative,positive,False,-0.9300979424810382,0.47483778865584925,2.756527793607002
SPY,2023-08-08,2023-08-09,0.737839140360381,0.02733345248301469,0.23482740715660433,0.0918045965374886,0.20000625252742327,0.7081891509350882,negative,positive,False,-0.5030117332037767,0.6163845543975995,1.2240868606247137
QQQ,2023-08-09,2023-08-10,0.14721444687886379,0.5520817205930268,0.30070383252810934,0.011159062385559082,0.7469528317451477,0.2418881058692932,neutral,neutral,True,0.15348938564924555,0.23072904348373413,0.27831081314347406
SPY,2023-08-09,2023-08-10,0.18697495131651104,0.04009904205467038,0.7729260066288186,0.8966840249842307,0.029835718643624987,0.07348025637214431,positive,negative,False,0.5859510553123075,-0.8232037686120864,1.537552737448426
QQQ,2023-08-10,2023-08-11,0.7782160800947204,0.20315325615071192,0.018630663754567667,0.9732347756188359,0.01575356078054355,0.011011663600620617,negative,negative,True,-0.7595854163401528,-0.9622231120182152,0.3552128417628722
SPY,2023-08-10,2023-08-11,0.9348841962556492,0.012615406835596555,0.052500396908754264,0.014188957724075713,0.7569147620181749,0.22889628025774947,negative,neutral,False,-0.8823837993468949,0.21470732253367375,3.7863005590396965
SPY,2023-08-11,2023-08-12,0.03143127494612597,0.9286868753126171,0.03988184974125699,0.9461342313478031,0.013558918998545486,0.04030684965365144,neutral,negative,False,0.008450574795131019,-0.9058273816941517,3.817872878435991
QQQ,2023-08-14,2023-08-15,0.3367555687314932,0.5196641606142497,0.14358027065425708,0.5539743776476149,0.027676037825434555,0.4183495845269505,neutral,negative,False,-0.19317529807723613,-0.13562479312066444,1.2028034347103302
SPY,2023-08-14,2023-08-15,0.9471938906194715,0.03525207825138172,0.01755403112914687,0.0413092165134212,0.8962924780943703,0.0623983053922085,negative,neutral,False,-0.9296398594903246,0.021089088878787306,2.8306777421857365
QQQ,2023-08-15,2023-08-16,0.026727592203445297,0.8822432057322863,0.0910292020642684,0.49747754640944164,0.24218963854939823,0.2603328150411601,neutral,negative,False,0.0643016098608231,-0.23714473136828151,0.9667177148332828
SPY,2023-08-15,2023-08-16,0.01425039326677057,0.9172526749808908,0.06849693175233859,0.25164284946769394,0.19833234531173732,0.5500248052205687,neutral,positive,False,0.05424653848556802,0.2983819557528748,1.2211092159229178
QQQ,2023-08-16,2023-08-17,0.05919883441931562,0.7801429789433454,0.160658186637339,0.011118526032663872,0.8511470261435835,0.13773444782375266,neutral,neutral,True,0.10145935221802338,0.1266159217910888,0.05577469673977696
SPY,2023-08-16,2023-08-17,0.0597084405370952,0.04234249002828296,0.8979490694346218,0.2900136562443941,0.07226006318495007,0.6377262805706558,positive,positive,True,0.8382406288975266,0.3477126243262617,0.19028421442881305
QQQ,2023-08-17,2023-08-18,0.9195047935568831,0.05035418538737398,0.03014102105574296,0.04865700497776989,0.8720187686075912,0.07932422641463888,negative,neutral,False,-0.8893637725011401,0.030667221436868987,2.5296982262222336
SPY,2023-08-17,2023-08-18,0.04461796002901942,0.8449944572521172,0.11038758271886344,0.029764372933196,0.8682984083712926,0.1019372186955114,neutral,neutral,True,0.06576962268984402,0.07217284576231539,0.0038653694612972005
SPY,2023-08-18,2023-08-19,0.032740015414580645,0.8285598724016552,0.13870011218376416,0.02787256079902987,0.020520386032514337,0.9516070531684558,neutral,positive,False,0.10596009676918351,0.923734492369426,2.802394066591622
QQQ,2023-08-21,2023-08-22,0.010807474576608656,0.7442653477223683,0.24492717770102307,0.8982002055440079,0.02302675113988341,0.0787730433161087,neutral,negative,False,0.2341197031244144,-0.8194271622278992,2.816945824092104
SPY,2023-08-21,2023-08-22,0.013038143807012077,0.8822007972493946,0.10476105894359333,0.8168850528534463,0.052346717391407685,0.13076822975514607,neutral,negative,False,0.09172291513658126,-0.6861168230983001,2.414625973466645
QQQ,2023-08-22,2023-08-23,0.020810117208599623,0.8906439823615632,0.0885459004298372,0.0566626321895558,0.13826682137102408,0.8050705464394201,neutral,positive,False,0.06773578322123758,0.7484079142498643,1.4427535209045734
SPY,2023-08-22,2023-08-23,0.34369842242295806,0.4224243886001226,0.2338771889769193,0.03601703128256719,0.03165597539371197,0.9323269933237208,neutral,positive,False,-0.10982123344603875,0.8963099620411537,1.5464165593217094
QQQ,2023-08-23,2023-08-24,0.9594122856800658,0.02951595400940584,0.011071760310528431,0.691050321953758,0.05006082579765435,0.25888885224858754,negative,negative,True,-0.9483405253695373,-0.4321614697051705,0.26429937411267135
SPY,2023-08-23,2023-08-24,0.8018223286218145,0.040926204351371655,0.15725146702681383,0.022144805392494738,0.6427640247036067,0.3350911699038986,negative,neutral,False,-0.6445708615950007,0.31294636451140384,2.6462874691628264
QQQ,2023-08-24,2023-08-25,0.02616371460211169,0.5854478194906501,0.3883884659072382,0.016011963992909804,0.8960133490557963,0.08797468695129386,neutral,neutral,True,0.3622247513051265,0.07196272295838406,0.3404336377566162
SPY,2023-08-24,2023-08-25,0.014832713041440689,0.9195776787305849,0.06558960822797436,0.01762408187962992,0.9437919767220321,0.038583941398338026,neutral,neutral,True,0.05075689518653367,0.020959859518708105,0.008342003820700779
QQQ,2023-08-28,2023-08-29,0.03036209128350749,0.03441381589079301,0.9352240928256995,0.01317684372032946,0.8898421658552016,0.09698099042446898,positive,neutral,False,0.904862001542192,0.08380414670413952,2.032881784052693
SPY,2023-08-28,2023-08-29,0.07925545247073205,0.46188833277177066,0.45885621475749727,0.01786250145465608,0.9441845260646439,0.0379529724807,neutral,neutral,True,0.3796007622867652,0.020090471026043923,0.9314872213984144
QQQ,2023-08-29,2023-08-30,0.5835309102954647,0.2571765252491958,0.1592925644553395,0.010822968261173927,0.8532549047424076,0.13592212699641845,negative,neutral,False,-0.42423834584012515,0.12509915873524452,2.0436295680953585
SPY,2023-08-29,2023-08-30,0.1044506584103709,0.7436834075067142,0.15186593408291485,0.01607174284956631,0.9320103190469645,0.05191793810346922,neutral,neutral,True,0.047415275672543944,0.03584619525390291,0.19062761733027242
QQQ,2023-08-30,2023-08-31,0.01349153503156782,0.1965125275277289,0.7899959374407033,0.0142311783263722,0.9149734002921455,0.07079542138148236,positive,neutral,False,0.7765044024091354,0.05656424305511015,1.6026651233123275
SPY,2023-08-30,2023-08-31,0.016276035882280212,0.8175747011714537,0.16614926294626609,0.019366724596980255,0.9018048728052981,0.07882840259772168,neutral,neutral,True,0.14987322706398587,0.059461678000741425,0.04088527118558528
QQQ,2023-08-31,2023-09-01,0.5649940091181924,0.03600678421594859,0.398999206665859,0.012844623628721862,0.9234763788090924,0.06367899756218576,negative,neutral,False,-0.16599480245233345,0.05083437393346389,2.7532585848684827
