ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
NVDA,2023-06-08,2023-06-09,0.0,0.0,0.0,0.7248260974884033,0.7284836173057556,0.7266502380371094
NVDA,2023-06-09,2023-06-10,0.10810810810810811,0.0,0.10810810810810811,0.7051876783370972,0.7446749210357666,0.7243935465812683
NVDA,2023-06-12,2023-06-13,0.10169491525423728,0.0,0.06779661016949153,0.7454613447189331,0.7667403221130371,0.7559511065483093
NVDA,2023-06-13,2023-06-14,0.14035087719298242,0.0,0.10526315789473685,0.7660378217697144,0.7658377885818481,0.7659377455711365
NVDA,2023-06-14,2023-06-15,0.17910447761194032,0.0,0.11940298507462689,0.7683154344558716,0.746182918548584,0.7570874691009521
NVDA,2023-06-15,2023-06-16,0.06896551724137931,0.0,0.06896551724137931,0.762762725353241,0.747846245765686,0.7552309036254883
NVDA,2023-06-16,2023-06-17,0.125,0.0,0.049999999999999996,0.7512316107749939,0.7601984739303589,0.7556884288787842
NVDA,2023-06-20,2023-06-21,0.14814814814814817,0.0,0.07407407407407408,0.7501280307769775,0.7818304896354675,0.7656512260437012
NVDA,2023-06-21,2023-06-22,0.07692307692307693,0.0,0.038461538461538464,0.7686355710029602,0.7812357544898987,0.7748844027519226
NVDA,2023-06-22,2023-06-23,0.03508771929824561,0.0,0.03508771929824561,0.7497799396514893,0.7482488751411438,0.7490136623382568
NVDA,2023-06-23,2023-06-24,0.1515151515151515,0.03125,0.0909090909090909,0.6976323127746582,0.7254512906074524,0.7112699151039124
NVDA,2023-06-26,2023-06-27,0.07692307692307693,0.04,0.07692307692307693,0.7151763439178467,0.7339970469474792,0.724464476108551
NVDA,2023-06-27,2023-06-28,0.13559322033898305,0.0,0.06779661016949153,0.7120029330253601,0.7336204051971436,0.7226499915122986
NVDA,2023-06-28,2023-06-29,0.12903225806451615,0.0,0.0967741935483871,0.7527047395706177,0.7526547908782959,0.7526797652244568
NVDA,2023-06-29,2023-06-30,0.12903225806451615,0.0,0.06451612903225808,0.7186455726623535,0.7381079792976379,0.7282467484474182
NVDA,2023-06-30,2023-07-01,0.0425531914893617,0.0,0.0425531914893617,0.6950589418411255,0.7184352874755859,0.7065538167953491
NVDA,2023-07-03,2023-07-04,0.2,0.041666666666666664,0.2,0.7603066563606262,0.7891113758087158,0.7744413018226624
NVDA,2023-07-05,2023-07-06,0.036363636363636355,0.0,0.036363636363636355,0.7241499423980713,0.7370067834854126,0.7305218577384949
NVDA,2023-07-06,2023-07-07,0.125,0.0,0.08333333333333333,0.7513436079025269,0.7899871468544006,0.7701809406280518
NVDA,2023-07-07,2023-07-08,0.375,0.0967741935483871,0.125,0.7860320806503296,0.7904577255249023,0.7882387042045593
NVDA,2023-07-10,2023-07-11,0.08,0.0,0.08,0.7355090975761414,0.7550406455993652,0.7451468706130981
NVDA,2023-07-11,2023-07-12,0.14035087719298248,0.0,0.10526315789473685,0.7453491687774658,0.7593309283256531,0.7522750496864319
NVDA,2023-07-12,2023-07-13,0.0,0.0,0.0,0.6868863105773926,0.707273542881012,0.6969308853149414
NVDA,2023-07-13,2023-07-14,0.10344827586206898,0.0,0.10344827586206898,0.7663301229476929,0.7847616076469421,0.7754364013671875
NVDA,2023-07-14,2023-07-15,0.10526315789473684,0.0,0.10526315789473684,0.7541491389274597,0.7531898617744446,0.7536692023277283
NVDA,2023-07-17,2023-07-18,0.038461538461538464,0.0,0.038461538461538464,0.719538688659668,0.7332925796508789,0.7263504862785339
