run_id,step,epoch,loss,eval_loss,learning_rate,trainer_state_path
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,180,1.0170212765957447,2.508847236633301,,3.4442270058708414e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,190,1.073758865248227,2.4218334197998046,,3.346379647749511e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,200,1.1304964539007092,2.2742137908935547,,3.24853228962818e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,200,1.1304964539007092,,2.8206303119659424,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,210,1.1872340425531915,2.2136707305908203,,3.1506849315068496e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,220,1.2439716312056737,2.3450111389160155,,3.0528375733855185e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,230,1.300709219858156,2.1840793609619142,,2.9549902152641878e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,240,1.3574468085106384,2.175497817993164,,2.857142857142857e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,250,1.4141843971631205,2.312614631652832,,2.7592954990215264e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,250,1.4141843971631205,,2.780999183654785,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,260,1.4709219858156029,2.268514060974121,,2.6614481409001956e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,270,1.527659574468085,2.148711013793945,,2.563600782778865e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,280,1.5843971631205673,2.1828121185302733,,2.4657534246575342e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,290,1.6411347517730497,2.203139877319336,,2.3679060665362035e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,300,1.697872340425532,2.3563539505004885,,2.2700587084148727e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,300,1.697872340425532,,2.7423036098480225,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,310,1.7546099290780142,2.1982114791870115,,2.172211350293542e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,320,1.8113475177304963,2.1122560501098633,,2.0743639921722113e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,330,1.8680851063829786,2.4635684967041014,,1.9765166340508805e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,340,1.924822695035461,2.1488632202148437,,1.8786692759295498e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,350,1.9815602836879433,2.278995323181152,,1.780821917808219e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,350,1.9815602836879433,,2.714500665664673,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,360,2.0340425531914894,2.110160064697266,,1.6829745596868884e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,370,2.0907801418439718,2.2518947601318358,,1.5851272015655576e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,380,2.147517730496454,2.1319902420043944,,1.4872798434442269e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,390,2.204255319148936,2.110917091369629,,1.3894324853228964e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,400,2.2609929078014184,2.073888969421387,,1.2915851272015656e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,400,2.2609929078014184,,2.709258794784546,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,410,2.3177304964539007,2.0217636108398436,,1.1937377690802349e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,420,2.374468085106383,1.9559820175170899,,1.0958904109589042e-05,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,430,2.4312056737588654,2.1241411209106444,,9.980430528375734e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,440,2.4879432624113473,2.1571023941040037,,9.001956947162427e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,450,2.5446808510638297,2.185414123535156,,8.02348336594912e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,450,2.5446808510638297,,2.698530435562134,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,460,2.601418439716312,2.144001770019531,,7.045009784735812e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,470,2.6581560283687944,2.0455276489257814,,6.0665362035225046e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,480,2.7148936170212767,2.0660894393920897,,5.088062622309197e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,490,2.771631205673759,1.9997428894042968,,4.10958904109589e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,500,2.828368794326241,2.0155025482177735,,3.131115459882583e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,500,2.828368794326241,,2.685676336288452,,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,510,2.8851063829787233,2.002109146118164,,2.152641878669276e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline,520,2.9418439716312057,2.0960357666015623,,1.1741682974559686e-06,runs\2026-04-30_15-49-24_spy-qqq_gpt2_spy-qqq-baseline\models\gpt2-financial-narrative-clean\checkpoint-531\trainer_state.json
