ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
AMD,2023-04-18,2023-04-19,0.048780487804878044,0.0,0.048780487804878044,,,
NVDA,2023-04-18,2023-04-19,0.017857142857142856,0.0,0.017857142857142856,,,
AMD,2023-04-19,2023-04-20,0.05714285714285714,0.0,0.01904761904761905,,,
NVDA,2023-04-19,2023-04-20,0.03278688524590164,0.0,0.03278688524590164,,,
AMD,2023-04-20,2023-04-21,0.02197802197802198,0.0,0.02197802197802198,,,
NVDA,2023-04-20,2023-04-21,0.045112781954887216,0.0,0.045112781954887216,,,
NVDA,2023-04-21,2023-04-22,0.04878048780487805,0.0,0.04878048780487805,,,
AMD,2023-04-24,2023-04-25,0.0784313725490196,0.0,0.0392156862745098,,,
NVDA,2023-04-24,2023-04-25,0.0784313725490196,0.0,0.0784313725490196,,,
AMD,2023-04-25,2023-04-26,0.05084745762711864,0.0,0.01694915254237288,,,
NVDA,2023-04-25,2023-04-26,0.023529411764705882,0.0,0.023529411764705882,,,
AMD,2023-04-26,2023-04-27,0.038834951456310676,0.0,0.019417475728155338,,,
NVDA,2023-04-26,2023-04-27,0.05333333333333334,0.0,0.05333333333333334,,,
AMD,2023-04-27,2023-04-28,0.06451612903225806,0.0,0.06451612903225806,,,
NVDA,2023-04-27,2023-04-28,0.08,0.020408163265306124,0.08,,,
NVDA,2023-04-28,2023-04-29,0.028985507246376815,0.0,0.028985507246376815,,,
AMD,2023-05-01,2023-05-02,0.015503875968992248,0.0,0.015503875968992248,,,
NVDA,2023-05-01,2023-05-02,0.04958677685950413,0.0,0.04958677685950413,,,
AMD,2023-05-02,2023-05-03,0.016393442622950817,0.0,0.016393442622950817,,,
NVDA,2023-05-02,2023-05-03,0.078125,0.0,0.046875,,,
AMD,2023-05-03,2023-05-04,0.0,0.0,0.0,,,
NVDA,2023-05-03,2023-05-04,0.06976744186046512,0.0,0.046511627906976744,,,
AMD,2023-05-04,2023-05-05,0.08474576271186442,0.0,0.05084745762711864,,,
NVDA,2023-05-04,2023-05-05,0.043165467625899276,0.0,0.028776978417266185,,,
AMD,2023-05-05,2023-05-06,0.06299212598425197,0.0,0.04724409448818897,,,
AMD,2023-05-08,2023-05-09,0.04878048780487805,0.0,0.03252032520325203,,,
NVDA,2023-05-08,2023-05-09,0.07079646017699115,0.0,0.053097345132743355,,,
AMD,2023-05-09,2023-05-10,0.08130081300813008,0.01652892561983471,0.06504065040650407,,,
NVDA,2023-05-09,2023-05-10,0.09523809523809523,0.0,0.047619047619047616,,,
AMD,2023-05-10,2023-05-11,0.03225806451612903,0.0,0.03225806451612903,,,
NVDA,2023-05-10,2023-05-11,0.06299212598425197,0.0,0.04724409448818897,,,
AMD,2023-05-11,2023-05-12,0.07751937984496124,0.0,0.046511627906976744,,,
NVDA,2023-05-11,2023-05-12,0.06666666666666667,0.0,0.03333333333333333,,,
NVDA,2023-05-12,2023-05-13,0.0,0.0,0.0,,,
AMD,2023-05-15,2023-05-16,0.045454545454545456,0.0,0.030303030303030304,,,
NVDA,2023-05-15,2023-05-16,0.0625,0.015873015873015872,0.046875,,,
AMD,2023-05-16,2023-05-17,0.08823529411764706,0.0,0.058823529411764705,,,
NVDA,2023-05-16,2023-05-17,0.08130081300813008,0.0,0.048780487804878044,,,
AMD,2023-05-17,2023-05-18,0.06956521739130435,0.0,0.05217391304347826,,,
NVDA,2023-05-17,2023-05-18,0.062015503875968984,0.0,0.046511627906976744,,,
AMD,2023-05-18,2023-05-19,0.047619047619047616,0.0,0.015873015873015872,,,
NVDA,2023-05-18,2023-05-19,0.0,0.0,0.0,,,
AMD,2023-05-22,2023-05-23,0.09433962264150944,0.0,0.03773584905660377,,,
