ticker,date_t,date_t1,rouge1,rouge2,rougeL,bertscore_precision,bertscore_recall,bertscore_f1
NVDA,2023-06-07,2023-06-08,0.19672131147540983,0.0,0.13114754098360656,0.7462352514266968,0.7658471465110779,0.755914032459259
NVDA,2023-06-08,2023-06-09,0.13333333333333333,0.0,0.1,0.763128936290741,0.7669159173965454,0.7650178074836731
NVDA,2023-06-09,2023-06-10,0.13559322033898308,0.0,0.10169491525423728,0.6862680912017822,0.7428173422813416,0.7134238481521606
NVDA,2023-06-12,2023-06-13,0.07142857142857142,0.0,0.07142857142857142,0.7089579701423645,0.7286725044250488,0.7186800837516785
NVDA,2023-06-13,2023-06-14,0.09523809523809523,0.0,0.03174603174603175,0.7510064840316772,0.7184582948684692,0.7343719005584717
NVDA,2023-06-14,2023-06-15,0.16470588235294117,0.024096385542168672,0.1176470588235294,0.7678903937339783,0.7502846717834473,0.7589854598045349
NVDA,2023-06-15,2023-06-16,0.03773584905660377,0.0,0.03773584905660377,0.7645046710968018,0.7617858052253723,0.7631428837776184
NVDA,2023-06-16,2023-06-17,0.030303030303030307,0.0,0.030303030303030307,0.6833896040916443,0.7305917739868164,0.7062028050422668
NVDA,2023-06-20,2023-06-21,0.16,0.0,0.08,0.7352688312530518,0.7578457593917847,0.7463865876197815
NVDA,2023-06-21,2023-06-22,0.08163265306122448,0.0,0.04081632653061224,0.7145551443099976,0.7833774089813232,0.7473852634429932
NVDA,2023-06-22,2023-06-23,0.06666666666666667,0.0,0.06666666666666667,0.7122922539710999,0.7379066944122314,0.7248732447624207
NVDA,2023-06-23,2023-06-24,0.07407407407407407,0.0,0.07407407407407407,0.7609376907348633,0.7874094247817993,0.7739472389221191
NVDA,2023-06-26,2023-06-27,0.03508771929824562,0.0,0.03508771929824562,0.7091062664985657,0.7536513805389404,0.7307006120681763
NVDA,2023-06-27,2023-06-28,0.09999999999999999,0.0,0.06666666666666667,0.7181931138038635,0.7036710977554321,0.7108579277992249
NVDA,2023-06-28,2023-06-29,0.1111111111111111,0.0,0.07407407407407407,0.7628718018531799,0.7373568415641785,0.7498973608016968
NVDA,2023-06-29,2023-06-30,0.12698412698412698,0.0,0.06349206349206349,0.7317716479301453,0.710845947265625,0.7211569547653198
NVDA,2023-06-30,2023-07-01,0.1951219512195122,0.0,0.14634146341463414,0.7499479055404663,0.7444108724594116,0.7471691370010376
NVDA,2023-07-03,2023-07-04,0.04,0.0,0.04,0.7275078892707825,0.7420550584793091,0.7347094416618347
NVDA,2023-07-05,2023-07-06,0.0,0.0,0.0,0.7311864495277405,0.7171804904937744,0.724115788936615
